frame_idx,t_rel_s,t_unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw
3735,63.853399,1783330792.106,42.1431981,-1.5891852,304.00,47.62,1.77,-7.41,203.39
3736,63.870495,1783330792.123,42.1431965,-1.5891857,304.03,47.65,1.75,-7.46,203.39
3737,63.887590,1783330792.141,42.1431950,-1.5891861,304.05,47.67,1.73,-7.52,203.39
3738,63.904686,1783330792.158,42.1431934,-1.5891866,304.08,47.70,1.71,-7.57,203.38
3739,63.921782,1783330792.175,42.1431986,-1.5891893,303.72,47.34,1.69,-7.63,203.38
3740,63.938878,1783330792.192,42.1431938,-1.5891904,303.83,47.45,1.67,-7.68,203.38
3741,63.955974,1783330792.209,42.1431924,-1.5891908,303.85,47.47,1.65,-7.71,203.38
3742,63.973070,1783330792.226,42.1431910,-1.5891912,303.87,47.49,1.64,-7.70,203.36
3743,63.990166,1783330792.243,42.1431896,-1.5891916,303.89,47.51,1.63,-7.69,203.35
3744,64.007262,1783330792.260,42.1431882,-1.5891920,303.92,47.54,1.61,-7.68,203.34
3745,64.024358,1783330792.277,42.1431868,-1.5891924,303.94,47.56,1.60,-7.67,203.33
3746,64.041454,1783330792.294,42.1431855,-1.5891929,303.96,47.58,1.59,-7.66,203.32
3747,64.058550,1783330792.312,42.1431841,-1.5891933,303.98,47.60,1.57,-7.70,203.32
3748,64.075646,1783330792.329,42.1431827,-1.5891937,304.00,47.62,1.55,-7.77,203.32
3749,64.092742,1783330792.346,42.1431813,-1.5891941,304.02,47.64,1.54,-7.84,203.32
3750,64.109838,1783330792.363,42.1431799,-1.5891945,304.05,47.67,1.52,-7.90,203.33
3751,64.126934,1783330792.380,42.1431841,-1.5891989,303.61,47.23,1.51,-7.97,203.33
3752,64.144030,1783330792.397,42.1431803,-1.5891982,303.79,47.41,1.49,-8.04,203.33
3753,64.161126,1783330792.414,42.1431789,-1.5891986,303.81,47.43,1.49,-8.02,203.32
3754,64.178222,1783330792.431,42.1431775,-1.5891990,303.83,47.45,1.50,-7.97,203.32
3755,64.195318,1783330792.448,42.1431761,-1.5891995,303.85,47.47,1.50,-7.93,203.31
3756,64.212414,1783330792.465,42.1431747,-1.5891999,303.87,47.49,1.50,-7.89,203.30
3757,64.229510,1783330792.483,42.1431733,-1.5892003,303.89,47.51,1.51,-7.85,203.30
3758,64.246606,1783330792.500,42.1431719,-1.5892008,303.91,47.53,1.51,-7.80,203.29
3759,64.263702,1783330792.517,42.1431705,-1.5892012,303.93,47.55,1.53,-7.80,203.30
3760,64.280797,1783330792.534,42.1431691,-1.5892016,303.95,47.57,1.55,-7.80,203.31
3761,64.297893,1783330792.551,42.1431677,-1.5892020,303.97,47.59,1.57,-7.80,203.32
3762,64.314989,1783330792.568,42.1431741,-1.5892024,303.73,47.35,1.58,-7.80,203.33
3763,64.332085,1783330792.585,42.1431694,-1.5892086,303.49,47.11,1.60,-7.80,203.34
3764,64.349181,1783330792.602,42.1431666,-1.5892061,303.75,47.37,1.62,-7.80,203.35
3765,64.366277,1783330792.619,42.1431652,-1.5892066,303.77,47.39,1.62,-7.81,203.34
3766,64.383373,1783330792.636,42.1431638,-1.5892070,303.80,47.42,1.62,-7.81,203.33
3767,64.400469,1783330792.653,42.1431624,-1.5892074,303.82,47.44,1.62,-7.82,203.31
3768,64.417565,1783330792.671,42.1431610,-1.5892079,303.84,47.46,1.62,-7.83,203.30
3769,64.434661,1783330792.688,42.1431597,-1.5892083,303.86,47.48,1.62,-7.83,203.29
3770,64.451757,1783330792.705,42.1431583,-1.5892087,303.88,47.50,1.62,-7.83,203.28
3771,64.468853,1783330792.722,42.1431569,-1.5892092,303.90,47.52,1.61,-7.79,203.27
3772,64.485949,1783330792.739,42.1431555,-1.5892096,303.93,47.55,1.59,-7.76,203.26
3773,64.503045,1783330792.756,42.1431541,-1.5892101,303.95,47.57,1.58,-7.72,203.25
3774,64.520141,1783330792.773,42.1431597,-1.5892121,303.61,47.23,1.57,-7.68,203.24
3775,64.537237,1783330792.790,42.1431545,-1.5892137,303.70,47.32,1.56,-7.64,203.24
3776,64.554333,1783330792.807,42.1431532,-1.5892141,303.71,47.33,1.55,-7.64,203.23
3777,64.571429,1783330792.824,42.1431520,-1.5892145,303.73,47.35,1.53,-7.68,203.22
3778,64.588525,1783330792.842,42.1431507,-1.5892149,303.75,47.37,1.52,-7.73,203.22
3779,64.605621,1783330792.859,42.1431494,-1.5892153,303.77,47.39,1.51,-7.77,203.21
3780,64.622717,1783330792.876,42.1431481,-1.5892157,303.79,47.41,1.50,-7.81,203.21
3781,64.639813,1783330792.893,42.1431468,-1.5892161,303.81,47.43,1.49,-7.86,203.20
3782,64.656909,1783330792.910,42.1431456,-1.5892165,303.83,47.45,1.49,-7.85,203.20
3783,64.674004,1783330792.927,42.1431443,-1.5892169,303.85,47.47,1.50,-7.79,203.20
3784,64.691100,1783330792.944,42.1431430,-1.5892173,303.86,47.48,1.51,-7.72,203.20
3785,64.708196,1783330792.961,42.1431417,-1.5892176,303.88,47.50,1.53,-7.66,203.20
3786,64.725292,1783330792.978,42.1431404,-1.5892180,303.90,47.52,1.54,-7.60,203.20
3787,64.742388,1783330792.995,42.1431458,-1.5892208,303.54,47.16,1.56,-7.54,203.20
3788,64.759484,1783330793.012,42.1431409,-1.5892216,303.66,47.28,1.59,-7.50,203.19
3789,64.776580,1783330793.030,42.1431393,-1.5892221,303.68,47.30,1.63,-7.47,203.19
3790,64.793676,1783330793.047,42.1431377,-1.5892226,303.71,47.33,1.67,-7.45,203.18
3791,64.810772,1783330793.064,42.1431361,-1.5892231,303.73,47.35,1.71,-7.42,203.17
3792,64.827868,1783330793.081,42.1431345,-1.5892236,303.75,47.37,1.75,-7.39,203.16
3793,64.844964,1783330793.098,42.1431329,-1.5892241,303.78,47.40,1.79,-7.36,203.15
3794,64.862060,1783330793.115,42.1431313,-1.5892246,303.80,47.42,1.79,-7.32,203.17
3795,64.879156,1783330793.132,42.1431297,-1.5892251,303.82,47.44,1.78,-7.26,203.18
3796,64.896252,1783330793.149,42.1431281,-1.5892256,303.85,47.47,1.77,-7.21,203.20
3797,64.913348,1783330793.166,42.1431344,-1.5892255,303.64,47.26,1.75,-7.16,203.22
3798,64.930444,1783330793.183,42.1431300,-1.5892317,303.40,47.02,1.74,-7.10,203.24
3799,64.947540,1783330793.201,42.1431271,-1.5892298,303.62,47.24,1.73,-7.05,203.26
3800,64.964636,1783330793.218,42.1431258,-1.5892302,303.64,47.26,1.71,-7.02,203.26
3801,64.981732,1783330793.235,42.1431245,-1.5892306,303.65,47.27,1.69,-6.99,203.27
3802,64.998828,1783330793.252,42.1431232,-1.5892310,303.67,47.29,1.66,-6.96,203.27
3803,65.015924,1783330793.269,42.1431220,-1.5892314,303.69,47.31,1.64,-6.93,203.27
3804,65.033020,1783330793.286,42.1431207,-1.5892318,303.71,47.33,1.62,-6.91,203.28
3805,65.050116,1783330793.303,42.1431194,-1.5892322,303.73,47.35,1.60,-6.88,203.28
3806,65.067212,1783330793.320,42.1431182,-1.5892326,303.75,47.37,1.60,-6.85,203.28
3807,65.084307,1783330793.337,42.1431169,-1.5892330,303.77,47.39,1.60,-6.83,203.28
3808,65.101403,1783330793.354,42.1431156,-1.5892334,303.79,47.41,1.60,-6.81,203.28
3809,65.118499,1783330793.371,42.1431143,-1.5892338,303.80,47.42,1.60,-6.78,203.28
3810,65.135595,1783330793.389,42.1431146,-1.5892374,303.56,47.18,1.60,-6.76,203.28
3811,65.152691,1783330793.406,42.1431133,-1.5892378,303.58,47.20,1.59,-6.73,203.28
3812,65.169787,1783330793.423,42.1431120,-1.5892382,303.60,47.22,1.57,-6.70,203.29
3813,65.186883,1783330793.440,42.1431107,-1.5892386,303.62,47.24,1.55,-6.67,203.29
3814,65.203979,1783330793.457,42.1431095,-1.5892390,303.64,47.26,1.53,-6.63,203.30
3815,65.221075,1783330793.474,42.1431082,-1.5892394,303.65,47.27,1.50,-6.60,203.30
3816,65.238171,1783330793.491,42.1431069,-1.5892398,303.67,47.29,1.48,-6.57,203.31
3817,65.255267,1783330793.508,42.1431056,-1.5892402,303.69,47.31,1.46,-6.53,203.32
3818,65.272363,1783330793.525,42.1431044,-1.5892406,303.71,47.33,1.45,-6.48,203.33
3819,65.289459,1783330793.542,42.1431031,-1.5892410,303.72,47.34,1.43,-6.43,203.34
3820,65.306555,1783330793.560,42.1431018,-1.5892414,303.74,47.36,1.41,-6.38,203.36
3821,65.323651,1783330793.577,42.1431005,-1.5892418,303.76,47.38,1.39,-6.33,203.37
3822,65.340747,1783330793.594,42.1431008,-1.5892454,303.53,47.15,1.38,-6.28,203.38
3823,65.357843,1783330793.611,42.1430995,-1.5892458,303.54,47.16,1.37,-6.23,203.38
3824,65.374939,1783330793.628,42.1430982,-1.5892462,303.56,47.18,1.36,-6.17,203.35
3825,65.392035,1783330793.645,42.1430970,-1.5892466,303.58,47.20,1.35,-6.11,203.33
3826,65.409131,1783330793.662,42.1430957,-1.5892470,303.59,47.21,1.34,-6.05,203.30
3827,65.426227,1783330793.679,42.1430945,-1.5892475,303.61,47.23,1.33,-5.99,203.28
3828,65.443323,1783330793.696,42.1430932,-1.5892479,303.63,47.25,1.32,-5.94,203.26
3829,65.460419,1783330793.713,42.1430919,-1.5892483,303.64,47.26,1.31,-5.88,203.25
3830,65.477514,1783330793.731,42.1430907,-1.5892487,303.66,47.28,1.29,-5.82,203.26
3831,65.494610,1783330793.748,42.1430894,-1.5892491,303.67,47.29,1.28,-5.76,203.26
3832,65.511706,1783330793.765,42.1430881,-1.5892495,303.69,47.31,1.26,-5.70,203.26
3833,65.528802,1783330793.782,42.1430869,-1.5892499,303.71,47.33,1.25,-5.64,203.27
3834,65.545898,1783330793.799,42.1430870,-1.5892534,303.49,47.11,1.23,-5.58,203.27
3835,65.562994,1783330793.816,42.1430859,-1.5892538,303.51,47.13,1.24,-5.52,203.25
3836,65.580090,1783330793.833,42.1430847,-1.5892542,303.52,47.14,1.26,-5.45,203.23
3837,65.597186,1783330793.850,42.1430836,-1.5892545,303.54,47.16,1.27,-5.39,203.21
3838,65.614282,1783330793.867,42.1430824,-1.5892549,303.55,47.17,1.28,-5.33,203.18
3839,65.631378,1783330793.884,42.1430813,-1.5892553,303.57,47.19,1.30,-5.27,203.16
3840,65.648474,1783330793.901,42.1430801,-1.5892557,303.58,47.20,1.31,-5.21,203.14
3841,65.665570,1783330793.919,42.1430790,-1.5892561,303.59,47.21,1.31,-5.17,203.13
3842,65.682666,1783330793.936,42.1430779,-1.5892564,303.61,47.23,1.31,-5.13,203.11
3843,65.699762,1783330793.953,42.1430767,-1.5892568,303.62,47.24,1.30,-5.09,203.10
3844,65.716858,1783330793.970,42.1430756,-1.5892572,303.64,47.26,1.30,-5.05,203.08
3845,65.733954,1783330793.987,42.1430744,-1.5892576,303.65,47.27,1.30,-5.01,203.07
3846,65.751050,1783330794.004,42.1430733,-1.5892580,303.67,47.29,1.31,-4.97,203.06
3847,65.768146,1783330794.021,42.1430734,-1.5892616,303.45,47.07,1.35,-4.94,203.07
3848,65.785242,1783330794.038,42.1430720,-1.5892621,303.47,47.09,1.40,-4.90,203.08
3849,65.802338,1783330794.055,42.1430706,-1.5892625,303.49,47.11,1.44,-4.87,203.09
3850,65.819434,1783330794.072,42.1430692,-1.5892630,303.51,47.13,1.49,-4.83,203.10
3851,65.836530,1783330794.090,42.1430677,-1.5892634,303.53,47.15,1.53,-4.79,203.10
3852,65.853626,1783330794.107,42.1430663,-1.5892639,303.55,47.17,1.57,-4.76,203.11
3853,65.870721,1783330794.124,42.1430649,-1.5892644,303.57,47.19,1.60,-4.74,203.10
3854,65.887817,1783330794.141,42.1430635,-1.5892648,303.60,47.22,1.63,-4.73,203.09
3855,65.904913,1783330794.158,42.1430621,-1.5892653,303.62,47.24,1.66,-4.71,203.09
3856,65.922009,1783330794.175,42.1430606,-1.5892657,303.64,47.26,1.69,-4.69,203.08
3857,65.939105,1783330794.192,42.1430607,-1.5892694,303.42,47.04,1.72,-4.67,203.07
3858,65.956201,1783330794.209,42.1430593,-1.5892698,303.44,47.06,1.73,-4.66,203.07
3859,65.973297,1783330794.226,42.1430579,-1.5892703,303.46,47.08,1.72,-4.67,203.08
3860,65.990393,1783330794.243,42.1430565,-1.5892707,303.49,47.11,1.71,-4.68,203.08
3861,66.007489,1783330794.260,42.1430551,-1.5892712,303.51,47.13,1.70,-4.69,203.08
3862,66.024585,1783330794.278,42.1430537,-1.5892716,303.53,47.15,1.69,-4.70,203.09
3863,66.041681,1783330794.295,42.1430523,-1.5892721,303.56,47.18,1.67,-4.71,203.09
3864,66.058777,1783330794.312,42.1430508,-1.5892725,303.58,47.20,1.67,-4.48,203.10
3865,66.075873,1783330794.329,42.1430494,-1.5892729,303.60,47.22,1.66,-4.11,203.11
3866,66.092969,1783330794.346,42.1430480,-1.5892734,303.62,47.24,1.66,-3.75,203.13
3867,66.110065,1783330794.363,42.1430466,-1.5892738,303.65,47.27,1.66,-3.39,203.14
3868,66.127161,1783330794.380,42.1430506,-1.5892782,303.25,46.87,1.65,-3.02,203.15
3869,66.144257,1783330794.397,42.1430469,-1.5892774,303.42,47.04,1.65,-2.66,203.17
3870,66.161353,1783330794.414,42.1430455,-1.5892778,303.44,47.06,1.68,-2.05,203.18
3871,66.178449,1783330794.431,42.1430442,-1.5892783,303.46,47.08,1.72,-1.37,203.19
3872,66.195545,1783330794.449,42.1430428,-1.5892787,303.48,47.10,1.76,-0.70,203.21
3873,66.212641,1783330794.466,42.1430414,-1.5892791,303.50,47.12,1.80,-0.02,203.22
3874,66.229737,1783330794.483,42.1430400,-1.5892796,303.52,47.14,1.84,0.65,203.24
3875,66.246833,1783330794.500,42.1430386,-1.5892800,303.54,47.16,1.88,1.33,203.25
3876,66.263928,1783330794.517,42.1430372,-1.5892805,303.56,47.18,1.89,1.61,203.27
3877,66.281024,1783330794.534,42.1430359,-1.5892809,303.58,47.20,1.90,1.86,203.30
3878,66.298120,1783330794.551,42.1430345,-1.5892813,303.60,47.22,1.91,2.11,203.32
3879,66.315216,1783330794.568,42.1430407,-1.5892817,303.37,46.99,1.91,2.37,203.34
3880,66.332312,1783330794.585,42.1430348,-1.5892850,303.39,47.01,1.92,2.62,203.37
3881,66.349408,1783330794.602,42.1430334,-1.5892854,303.41,47.03,1.93,2.83,203.39
3882,66.366504,1783330794.620,42.1430321,-1.5892858,303.43,47.05,1.89,2.55,203.40
3883,66.383600,1783330794.637,42.1430307,-1.5892863,303.45,47.07,1.85,2.28,203.41
3884,66.400696,1783330794.654,42.1430293,-1.5892867,303.47,47.09,1.82,2.01,203.42
3885,66.417792,1783330794.671,42.1430280,-1.5892871,303.49,47.11,1.78,1.74,203.43
3886,66.434888,1783330794.688,42.1430266,-1.5892875,303.52,47.14,1.75,1.47,203.44
3887,66.451984,1783330794.705,42.1430252,-1.5892879,303.54,47.16,1.72,1.19,203.45
3888,66.469080,1783330794.722,42.1430239,-1.5892883,303.56,47.18,1.69,0.89,203.46
3889,66.486176,1783330794.739,42.1430225,-1.5892888,303.58,47.20,1.67,0.59,203.47
3890,66.503272,1783330794.756,42.1430211,-1.5892892,303.60,47.22,1.65,0.29,203.48
3891,66.520368,1783330794.773,42.1430264,-1.5892913,303.31,46.93,1.63,-0.01,203.49
3892,66.537464,1783330794.790,42.1430216,-1.5892927,303.39,47.01,1.61,-0.31,203.50
3893,66.554560,1783330794.808,42.1430203,-1.5892931,303.40,47.02,1.61,-0.54,203.51
3894,66.571656,1783330794.825,42.1430189,-1.5892935,303.42,47.04,1.64,-0.68,203.51
3895,66.588752,1783330794.842,42.1430176,-1.5892939,303.44,47.06,1.66,-0.81,203.51
3896,66.605848,1783330794.859,42.1430163,-1.5892944,303.46,47.08,1.69,-0.94,203.50
3897,66.622944,1783330794.876,42.1430149,-1.5892948,303.48,47.10,1.71,-1.08,203.50
3898,66.640040,1783330794.893,42.1430136,-1.5892952,303.50,47.12,1.74,-1.21,203.50
3899,66.657135,1783330794.910,42.1430122,-1.5892956,303.52,47.14,1.74,-1.39,203.50
3900,66.674231,1783330794.927,42.1430109,-1.5892960,303.54,47.16,1.73,-1.62,203.51
3901,66.691327,1783330794.944,42.1430096,-1.5892964,303.56,47.18,1.72,-1.85,203.51
3902,66.708423,1783330794.961,42.1430082,-1.5892968,303.58,47.20,1.71,-2.08,203.51
3903,66.725519,1783330794.979,42.1430125,-1.5893006,303.22,46.84,1.70,-2.30,203.52
3904,66.742615,1783330794.996,42.1430086,-1.5893003,303.36,46.98,1.69,-2.53,203.52
3905,66.759711,1783330795.013,42.1430073,-1.5893008,303.37,46.99,1.69,-2.67,203.52
3906,66.776807,1783330795.030,42.1430060,-1.5893012,303.38,47.00,1.69,-2.78,203.53
3907,66.793903,1783330795.047,42.1430047,-1.5893016,303.39,47.01,1.69,-2.88,203.54
3908,66.810999,1783330795.064,42.1430033,-1.5893020,303.40,47.02,1.70,-2.99,203.55
3909,66.828095,1783330795.081,42.1430020,-1.5893024,303.41,47.03,1.70,-3.09,203.55
3910,66.845191,1783330795.098,42.1430007,-1.5893028,303.43,47.05,1.70,-3.19,203.56
3911,66.862287,1783330795.115,42.1429994,-1.5893032,303.44,47.06,1.71,-3.20,203.56
3912,66.879383,1783330795.132,42.1429981,-1.5893036,303.45,47.07,1.73,-3.19,203.56
3913,66.896479,1783330795.149,42.1429967,-1.5893040,303.46,47.08,1.74,-3.18,203.56
3914,66.913575,1783330795.167,42.1430035,-1.5893039,303.28,46.90,1.75,-3.16,203.55
3915,66.930671,1783330795.184,42.1429988,-1.5893099,303.07,46.69,1.77,-3.15,203.55
3916,66.947767,1783330795.201,42.1429959,-1.5893081,303.24,46.86,1.78,-3.14,203.55
3917,66.964863,1783330795.218,42.1429946,-1.5893084,303.25,46.87,1.76,-3.12,203.57
3918,66.981959,1783330795.235,42.1429933,-1.5893088,303.25,46.87,1.73,-3.11,203.59
3919,66.999055,1783330795.252,42.1429920,-1.5893092,303.26,46.88,1.71,-3.09,203.61
3920,67.016151,1783330795.269,42.1429907,-1.5893096,303.26,46.88,1.68,-3.08,203.63
3921,67.033247,1783330795.286,42.1429894,-1.5893100,303.27,46.89,1.66,-3.06,203.64
3922,67.050342,1783330795.303,42.1429881,-1.5893104,303.27,46.89,1.64,-3.05,203.66
3923,67.067438,1783330795.320,42.1429868,-1.5893108,303.28,46.90,1.62,-3.08,203.67
3924,67.084534,1783330795.338,42.1429854,-1.5893112,303.28,46.90,1.61,-3.11,203.67
3925,67.101630,1783330795.355,42.1429841,-1.5893116,303.29,46.91,1.60,-3.14,203.68
3926,67.118726,1783330795.372,42.1429896,-1.5893132,303.07,46.69,1.58,-3.16,203.69
3927,67.135822,1783330795.389,42.1429846,-1.5893151,303.07,46.69,1.57,-3.19,203.70
3928,67.152918,1783330795.406,42.1429833,-1.5893155,303.07,46.69,1.55,-3.19,203.70
3929,67.170014,1783330795.423,42.1429820,-1.5893159,303.07,46.69,1.54,-3.11,203.72
3930,67.187110,1783330795.440,42.1429807,-1.5893163,303.07,46.69,1.52,-3.04,203.73
3931,67.204206,1783330795.457,42.1429794,-1.5893167,303.07,46.69,1.50,-2.96,203.74
3932,67.221302,1783330795.474,42.1429781,-1.5893171,303.07,46.69,1.48,-2.89,203.75
3933,67.238398,1783330795.491,42.1429768,-1.5893175,303.08,46.70,1.46,-2.81,203.76
3934,67.255494,1783330795.508,42.1429755,-1.5893179,303.08,46.70,1.43,-2.76,203.77
3935,67.272590,1783330795.526,42.1429742,-1.5893183,303.08,46.70,1.37,-2.73,203.77
3936,67.289686,1783330795.543,42.1429729,-1.5893187,303.08,46.70,1.32,-2.70,203.77
3937,67.306782,1783330795.560,42.1429716,-1.5893191,303.08,46.70,1.27,-2.68,203.78
3938,67.323878,1783330795.577,42.1429763,-1.5893223,302.79,46.41,1.21,-2.65,203.78
3939,67.340974,1783330795.594,42.1429722,-1.5893226,302.85,46.47,1.16,-2.62,203.78
3940,67.358070,1783330795.611,42.1429709,-1.5893230,302.85,46.47,1.12,-2.58,203.78
3941,67.375166,1783330795.628,42.1429696,-1.5893234,302.85,46.47,1.07,-2.52,203.79
3942,67.392262,1783330795.645,42.1429683,-1.5893238,302.84,46.46,1.03,-2.47,203.79
3943,67.409358,1783330795.662,42.1429670,-1.5893242,302.84,46.46,0.99,-2.41,203.80
3944,67.426454,1783330795.679,42.1429658,-1.5893245,302.84,46.46,0.95,-2.36,203.80
3945,67.443549,1783330795.697,42.1429645,-1.5893249,302.84,46.46,0.91,-2.30,203.81
3946,67.460645,1783330795.714,42.1429632,-1.5893253,302.84,46.46,0.88,-2.27,203.80
3947,67.477741,1783330795.731,42.1429619,-1.5893257,302.83,46.45,0.85,-2.25,203.78
3948,67.494837,1783330795.748,42.1429606,-1.5893261,302.83,46.45,0.82,-2.22,203.77
3949,67.511933,1783330795.765,42.1429594,-1.5893265,302.83,46.45,0.78,-2.19,203.75
3950,67.529029,1783330795.782,42.1429630,-1.5893314,302.46,46.08,0.75,-2.17,203.74
3951,67.546125,1783330795.799,42.1429600,-1.5893300,302.60,46.22,0.72,-2.14,203.72
3952,67.563221,1783330795.816,42.1429588,-1.5893303,302.60,46.22,0.71,-2.09,203.71
3953,67.580317,1783330795.833,42.1429577,-1.5893307,302.59,46.21,0.70,-2.03,203.70
3954,67.597413,1783330795.850,42.1429565,-1.5893310,302.59,46.21,0.69,-1.98,203.69
3955,67.614509,1783330795.868,42.1429554,-1.5893313,302.59,46.21,0.67,-1.92,203.68
3956,67.631605,1783330795.885,42.1429542,-1.5893317,302.59,46.21,0.66,-1.86,203.67
3957,67.648701,1783330795.902,42.1429530,-1.5893320,302.58,46.20,0.65,-1.81,203.66
3958,67.665797,1783330795.919,42.1429519,-1.5893324,302.58,46.20,0.66,-1.80,203.65
3959,67.682893,1783330795.936,42.1429507,-1.5893327,302.58,46.20,0.67,-1.79,203.65
3960,67.699989,1783330795.953,42.1429496,-1.5893331,302.57,46.19,0.68,-1.77,203.64
3961,67.717085,1783330795.970,42.1429484,-1.5893334,302.57,46.19,0.69,-1.76,203.63
3962,67.734181,1783330795.987,42.1429548,-1.5893336,302.45,46.07,0.70,-1.75,203.63
3963,67.751277,1783330796.004,42.1429506,-1.5893393,302.18,45.80,0.70,-1.74,203.62
3964,67.768373,1783330796.021,42.1429477,-1.5893373,302.34,45.96,0.66,-1.72,203.60
3965,67.785469,1783330796.038,42.1429462,-1.5893377,302.34,45.96,0.62,-1.71,203.58
3966,67.802565,1783330796.056,42.1429448,-1.5893381,302.33,45.95,0.58,-1.70,203.57
3967,67.819661,1783330796.073,42.1429434,-1.5893385,302.32,45.94,0.54,-1.68,203.55
3968,67.836757,1783330796.090,42.1429420,-1.5893390,302.31,45.93,0.50,-1.67,203.53
3969,67.853852,1783330796.107,42.1429405,-1.5893394,302.31,45.93,0.47,-1.66,203.52
3970,67.870948,1783330796.124,42.1429391,-1.5893398,302.30,45.92,0.45,-1.66,203.51
3971,67.888044,1783330796.141,42.1429377,-1.5893402,302.29,45.91,0.44,-1.66,203.50
3972,67.905140,1783330796.158,42.1429362,-1.5893406,302.28,45.90,0.43,-1.66,203.49
3973,67.922236,1783330796.175,42.1429411,-1.5893433,302.05,45.67,0.42,-1.66,203.48
3974,67.939332,1783330796.192,42.1429367,-1.5893440,302.06,45.68,0.41,-1.66,203.47
3975,67.956428,1783330796.209,42.1429354,-1.5893444,302.05,45.67,0.37,-1.66,203.46
3976,67.973524,1783330796.227,42.1429342,-1.5893448,302.04,45.66,0.31,-1.66,203.43
3977,67.990620,1783330796.244,42.1429329,-1.5893451,302.04,45.66,0.24,-1.66,203.41
3978,68.007716,1783330796.261,42.1429317,-1.5893455,302.03,45.65,0.18,-1.65,203.38
3979,68.024812,1783330796.278,42.1429304,-1.5893458,302.02,45.64,0.12,-1.65,203.35
3980,68.041908,1783330796.295,42.1429292,-1.5893462,302.02,45.64,0.05,-1.65,203.33
3981,68.059004,1783330796.312,42.1429279,-1.5893466,302.01,45.63,0.01,-1.67,203.29
3982,68.076100,1783330796.329,42.1429267,-1.5893469,302.00,45.62,-0.01,-1.69,203.25
3983,68.093196,1783330796.346,42.1429254,-1.5893473,302.00,45.62,-0.04,-1.71,203.21
3984,68.110292,1783330796.363,42.1429242,-1.5893477,301.99,45.61,-0.06,-1.74,203.17
3985,68.127388,1783330796.380,42.1429281,-1.5893519,301.68,45.30,-0.09,-1.76,203.13
3986,68.144484,1783330796.397,42.1429246,-1.5893510,301.78,45.40,-0.11,-1.79,203.09
3987,68.161580,1783330796.415,42.1429234,-1.5893513,301.78,45.40,-0.15,-1.81,203.01
3988,68.178676,1783330796.432,42.1429222,-1.5893517,301.77,45.39,-0.19,-1.84,202.93
3989,68.195772,1783330796.449,42.1429210,-1.5893520,301.76,45.38,-0.23,-1.87,202.85
3990,68.212868,1783330796.466,42.1429197,-1.5893524,301.75,45.37,-0.28,-1.89,202.77
3991,68.229964,1783330796.483,42.1429185,-1.5893528,301.74,45.36,-0.32,-1.92,202.69
3992,68.247059,1783330796.500,42.1429173,-1.5893531,301.73,45.35,-0.36,-1.95,202.60
3993,68.264155,1783330796.517,42.1429161,-1.5893535,301.72,45.34,-0.42,-1.98,202.50
